Division,Zila,Upazila/Thana,CityCorp/Paurasava,Union/Ward,Name
40,01,08,99,17,BARAI PARA
40,01,08,99,25,BEMARTA
40,01,08,99,34,BISHNUPUR
40,01,08,99,35,DEMA
40,01,08,99,51,GOTA PARA
40,01,08,99,60,JATRAPUR
40,01,08,99,69,KARA PARA
40,01,08,99,77,KHANPUR
40,01,08,99,86,RAKHALGACHHI
40,01,08,99,94,SHAT GAMBUJ
40,01,14,,,CHITALMARI
40,01,14,99,15,CHAR BANIARI
40,01,14,99,19,BARA BARIA
40,01,14,99,31,CHITALMARI
40,01,14,99,47,HIZLA
40,01,14,99,63,SANTOSHPUR
40,01,14,99,66,KALATALA
40,01,14,99,79,SHIBPUR
40,01,34,,,FAKIRHAT
40,01,34,99,10,BAHIRDIA MANSA
40,01,34,99,21,BETAGA
40,01,34,99,31,FAKIRHAT
40,01,34,99,42,LAKHPUR
40,01,34,99,52,MULGHAR
40,01,34,99,63,NALDHA MAUBHOG
40,01,34,99,73,PILJANGA
40,01,34,99,84,SUBHADIA
40,01,38,,,KACHUA
40,01,38,99,15,BADHAL
40,01,38,99,28,DHOPAKHALI
40,01,38,99,38,GAZALIA
40,01,38,99,47,GOPALPUR
40,01,38,99,57,KACHUA
40,01,38,99,66,MAGHIA
40,01,38,99,76,RARI PARA
40,01,56,,,MOLLAHAT
40,01,56,99,17,ATJURI
40,01,56,99,28,CHUNKHOLA
40,01,56,99,38,GANGNI
40,01,56,99,47,GAOLA
40,01,56,99,76,KODALIA
40,01,56,99,85,KULIA
40,01,56,99,95,UDAYPUR
40,01,58,,,MONGLA
40,01,58,50,,MONGLA PORT PAURASAVA
40,01,58,50,01,WARD NO-01
40,01,58,50,02,WARD NO-02
40,01,58,50,03,WARD NO-03
40,01,58,50,04,WARD NO-04
40,01,58,50,05,WARD NO-05
40,01,58,50,06,WARD NO-06
40,01,58,50,07,WARD NO-07
40,01,58,50,08,WARD NO-08
40,01,58,50,09,WARD NO-09
40,01,58,99,23,CHANDPI
40,01,58,99,27,BURIRDANGA
40,01,58,99,29,CHILA
40,01,58,99,59,MITHAKHALI
40,01,58,99,83,SUNILTALA
40,01,58,99,89,SUNDARBAN
40,01,58,99,97,CHANDPAI RANGE
40,01,60,,,MORRELGANJ
40,01,60,75,,MORRELGANJ PAURASAVA
40,01,60,75,01,WARD NO-01
40,01,60,75,02,WARD NO-02
40,01,60,75,03,WARD NO-03
40,01,60,75,04,WARD NO-04
40,01,60,75,05,WARD NO-05
40,01,60,75,06,WARD NO-06
40,01,60,75,07,WARD NO-07
40,01,60,75,08,WARD NO-08
40,01,60,75,09,WARD NO-09
40,01,60,99,10,BAHARBUNIA
40,01,60,99,11,BALAIBUNIA
40,01,60,99,17,BANAGRAM
40,01,60,99,23,BARAIKHALI
40,01,60,99,29,CHINGRAKHALI
40,01,60,99,35,DAIBAGNYAHATI
40,01,60,99,41,HOGLABUNIA
40,01,60,99,47,HOGLA PASHA
40,01,60,99,53,JIUDHARA
40,01,60,99,59,KHUOLIA
40,01,60,99,65,MORRELGANJ
40,01,60,99,71,NISHANBARIA
40,01,60,99,77,PANCHAKARAN
40,01,60,99,83,PUTIKHALI
40,01,60,99,89,RAMCHANDRAPUR
40,01,60,99,95,TELIGATI
40,01,73,,,RAMPAL
40,01,73,99,10,BAINTALA
40,01,73,99,11,BANSHTALI
40,01,73,99,17,BHOJPATIA
40,01,73,99,41,GAURAMBHA
40,01,73,99,47,HURKA
40,01,73,99,53,MALLIKER BER
40,01,73,99,71,PERIKHALI
40,01,73,99,77,RAJNAGAR
40,01,73,99,83,RAMPAL
40,01,73,99,94,UJALKUR
40,01,77,,,SARANKHOLA
40,01,77,99,19,DHANSAGAR
40,01,77,99,38,KHONTAKATA
40,01,77,99,57,ROYENDA
40,01,77,99,76,DAKHIN KHALI
40,01,77,99,97,SHARANKHOLA RANGE
40,18,,,,CHUADANGA
40,18,07,,,ALAMDANGA
40,18,07,20,,ALAMDANGA PAURASAVA
40,18,07,20,01,WARD NO-01
40,18,07,20,02,WARD NO-02
40,18,07,20,03,WARD NO-03
40,18,07,20,04,WARD NO-04
40,18,07,20,05,WARD NO-05
40,18,07,20,06,WARD NO-06
40,18,07,20,07,WARD NO-07
40,18,07,20,08,WARD NO-08
40,18,07,20,09,WARD NO-09
40,18,07,99,11,AILHAS
40,18,07,99,13,BELGACHHI
40,18,07,99,15,BARADI
40,18,07,99,23,BHANGABARIA
40,18,07,99,27,CHITLA
40,18,07,99,31,DAUKI
40,18,07,99,39,GANGNI
40,18,07,99,47,HARDI
40,18,07,99,51,KALIDASHPUR
40,18,07,99,55,JAMJAMI
40,18,07,99,63,JEHALA
40,18,07,99,71,KHADIMPUR
40,18,07,99,79,KHASKARA
40,18,07,99,87,KUMARI
40,18,07,99,94,NAGDAHA
40,18,23,,,CHUADANGA SADAR
40,18,23,40,,CHUADANGA PAURASAVA
40,18,23,40,01,WARD NO-01
40,18,23,40,02,WARD NO-02
40,18,23,40,03,WARD NO-03
40,18,23,40,04,WARD NO-04
40,18,23,40,05,WARD NO-05
40,18,23,40,06,WARD NO-06
40,18,23,40,07,WARD NO-07
40,18,23,40,08,WARD NO-08
40,18,23,40,09,WARD NO-09
40,18,23,99,11,ALOKDIA
40,18,23,99,23,BEGAMPUR
40,18,23,99,47,KUTUBPUR
40,18,23,99,59,MOMINPUR
40,18,23,99,62,PADMABILA
40,18,23,99,71,SHANKAR CHANDRA
40,18,23,99,83,TITUDAHA
40,18,31,,,DAMURHUDA
40,18,31,60,,DARSHANA PAURASAVA
40,18,31,60,01,WARD NO-01
40,18,31,60,02,WARD NO-02
40,18,31,60,03,WARD NO-03
40,18,31,60,04,WARD NO-04
40,18,31,60,05,WARD NO-05
40,18,31,60,06,WARD NO-06
40,18,31,60,07,WARD NO-07
40,18,31,60,08,WARD NO-08
40,18,31,60,09,WARD NO-09
40,18,31,99,11,DAMURHUDA
40,18,31,99,23,PERKRISHNAPUR MADNA
40,18,31,99,35,HOWLI
40,18,31,99,47,JURANPUR
40,18,31,99,59,KAPASADANGA
40,18,31,99,71,KURALGACHHI
40,18,31,99,83,NATIPOTA
40,18,55,,,JIBAN NAGAR
40,18,55,80,,JIBAN NAGAR PAURASAVA
40,18,55,80,01,WARD NO-01
40,18,55,80,02,WARD NO-02
40,18,55,80,03,WARD NO-03
40,18,55,80,04,WARD NO-04
40,18,55,80,05,WARD NO-05
40,18,55,80,06,WARD NO-06
40,18,55,80,07,WARD NO-07
40,18,55,80,08,WARD NO-08
40,18,55,80,09,WARD NO-09
40,18,55,99,19,ANDULBARIA
40,18,55,99,38,BANKA
40,18,55,99,42,HASADAH
40,18,55,99,50,ROYPUR
40,18,55,99,57,SIMANTA
40,18,55,99,76,UTHALI
40,41,,,,JESSORE
40,41,04,,,ABHAYNAGAR
40,41,04,83,,NOAPARA PAURASAVA
40,41,04,83,01,WARD NO-01
40,41,04,83,02,WARD NO-02
40,41,04,83,03,WARD NO-03
40,41,04,83,04,WARD NO-04
40,41,04,83,05,WARD NO-05
40,41,04,83,06,WARD NO-06
40,41,04,83,07,WARD NO-07
40,41,04,83,08,WARD NO-08
40,41,04,83,09,WARD NO-09
40,41,04,99,10,BAGHUTIA
40,41,04,99,21,PRAMBAG
40,41,04,99,27,SUNDOLI
40,41,04,99,42,PAYRA
40,41,04,99,52,CHALISHIA
40,41,04,99,63,SIDDHIPASHA
40,41,04,99,73,SREEDHARPUR
40,41,04,99,84,SUBHA PARA
40,41,09,,,BAGHER PARA
40,41,09,05,,BAGHER PARA PAURASAVA
40,41,09,05,01,WARD NO-01
40,41,09,05,02,WARD NO-02
40,41,09,05,03,WARD NO-03
40,41,09,05,04,WARD NO-04
40,41,09,05,05,WARD NO-05
40,41,09,05,06,WARD NO-06
40,41,09,05,07,WARD NO-07
40,41,09,05,08,WARD NO-08
40,41,09,05,09,WARD NO-09
40,41,09,99,15,BASUARI
40,41,09,99,19,BANDABILLA
40,41,09,99,28,DARAJHAT
40,41,09,99,38,DHALGRAM
40,41,09,99,47,DOHAKULA
40,41,09,99,57,JAMDIA
40,41,09,99,66,JAHARPUR
40,41,09,99,76,NARIKELBARIA
40,41,09,99,85,ROYPUR
40,41,11,,,CHAUGACHHA
40,41,11,13,,CHAUGACHHA PAURASAVA
40,41,11,13,01,WARD NO-01
40,41,11,13,02,WARD NO-02
40,41,11,13,03,WARD NO-03
40,41,11,13,04,WARD NO-04
40,41,11,13,05,WARD NO-05
40,41,11,13,06,WARD NO-06
40,41,11,13,07,WARD NO-07
40,41,11,13,08,WARD NO-08
40,41,11,13,09,WARD NO-09
40,41,11,99,14,CHAUGACHHA
40,41,11,99,17,DHULIANI
40,41,11,99,25,HAKIMPUR
40,41,11,99,34,JAGADISHPUR
40,41,11,99,43,SWARUPDAHA
40,41,11,99,51,NARAYANPUR
40,41,11,99,60,PASHAPOLE
40,41,11,99,69,PATIBILA
40,41,11,99,77,PHULSARA
40,41,11,99,86,SINGHAJHULI
40,41,11,99,94,SUKPUKHURIA
40,41,23,,,JHIKARGACHHA
40,41,23,33,,JHIKARGACHHA PAURASAVA
40,41,23,33,01,WARD NO-01
40,41,23,33,02,WARD NO-02
40,41,23,33,03,WARD NO-03
40,41,23,33,04,WARD NO-04
40,41,23,33,05,WARD NO-05
40,41,23,33,06,WARD NO-06
40,41,23,33,07,WARD NO-07
40,41,23,33,08,WARD NO-08
40,41,23,33,09,WARD NO-09
40,41,23,99,25,BANKRA UNION
40,41,23,99,29,GANGANANDAPUR
40,41,23,99,35,GADKHALI
40,41,23,99,41,HAJIRBAGH
40,41,23,99,47,JHIKARGACHHA
40,41,23,99,53,MAGURA
40,41,23,99,59,NABHARAN
40,41,23,99,65,NIBASKHOLA
40,41,23,99,71,PANISARA
40,41,23,99,83,SHANKARPUR
40,41,23,99,89,SHIMULIA
40,41,38,,,KESHABPUR
40,41,38,37,,KESHABPUR PAURASHAVA
40,41,38,37,01,WARD NO-01
40,41,38,37,02,WARD NO-02
40,41,38,37,03,WARD NO-03
40,41,38,37,04,WARD NO-04
40,41,38,37,05,WARD NO-05
40,41,38,37,06,WARD NO-06
40,41,38,37,07,WARD NO-07
40,41,38,37,08,WARD NO-08
40,41,38,37,09,WARD NO-09
40,41,38,99,17,BIDYANANDAKATI
40,41,38,99,19,GAURIGHONA
40,41,38,99,28,KESHABPUR
40,41,38,99,38,MAJIDPUR
40,41,38,99,47,MANGALKOT
40,41,38,99,57,PANJIA
40,41,38,99,66,SAGARDARI
40,41,38,99,76,SUFALAKATI
40,41,38,99,85,TRIMOHINI
40,41,47,,,JESSORE SADAR
40,41,47,16,,JESSORE PAURASAVA
40,41,47,16,01,WARD NO-01
40,41,47,16,02,WARD NO-02
40,41,47,16,03,WARD NO-03
40,41,47,16,04,WARD NO-04
40,41,47,16,05,WARD NO-05
40,41,47,16,06,WARD NO-06
40,41,47,16,07,WARD NO-07
40,41,47,16,08,WARD NO-08
40,41,47,16,09,WARD NO-09
40,41,47,99,10,ARABPUR
40,41,47,99,11,BASUNDIA
40,41,47,99,23,CHANCHRA
40,41,47,99,29,CHURAMANKATI
40,41,47,99,35,DIARA
40,41,47,99,41,FATHEHPUR
40,41,47,99,47,HAIBATPUR
40,41,47,99,53,ICHHALI
40,41,47,99,65,KASHIMPUR
40,41,47,99,71,KACHUA
40,41,47,99,77,LEBUTALA
40,41,47,99,83,NARENDRAPUR
40,41,47,99,89,NOAPARA
40,41,47,99,92,RAMNAGAR
40,41,47,99,95,UPASAHAR
40,41,47,99,98,JESSORE CANTONMENT
40,41,61,,,MANIRAMPUR
40,41,61,66,,MANIRAMPUR PAURASAVA
40,41,61,66,01,WARD NO-01
40,41,61,66,02,WARD NO-02
40,41,61,66,03,WARD NO-03
40,41,61,66,04,WARD NO-04
40,41,61,66,05,WARD NO-05
40,41,61,66,06,WARD NO-06
40,41,61,66,07,WARD NO-07
40,41,61,66,08,WARD NO-08
40,41,61,66,09,WARD NO-09
40,41,61,99,10,BHOJGATI
40,41,61,99,11,CHALUAHATI
40,41,61,99,16,DHAKURIA
40,41,61,99,22,DURBADANGA
40,41,61,99,27,HARIDASKATI
40,41,61,99,33,HARIHARNAGAR
40,41,61,99,39,JHANPA
40,41,61,99,44,KASHIMNAGAR
40,41,61,99,50,KHANPUR
40,41,61,99,55,KHEDA PARA
40,41,61,99,61,KULTIA
40,41,61,99,67,MANIRAMPUR
40,41,61,99,72,MANOHARPUR
40,41,61,99,78,MASWIMNAGAR
40,41,61,99,83,NEHALPUR
40,41,61,99,89,ROHITA
40,41,61,99,94,SHYAMKUR
40,41,90,,,SHARSHA
40,41,90,08,,BENAPOLE PAURASHAVA
40,41,90,08,01,WARD NO-01
40,41,90,08,02,WARD NO-02
40,41,90,08,03,WARD NO-03
40,41,90,08,04,WARD NO-04
40,41,90,08,05,WARD NO-05
40,41,90,08,06,WARD NO-06
40,41,90,08,07,WARD NO-07
40,41,90,08,08,WARD NO-08
40,41,90,08,09,WARD NO-09
40,41,90,99,13,BAGACHRA
40,41,90,99,17,BAHADURPUR
40,41,90,99,25,BENAPOLE
40,41,90,99,34,DIHI
40,41,90,99,43,GOGA
40,41,90,99,51,KAYBA
40,41,90,99,60,LAKSHMANPUR
40,41,90,99,69,NIZAMPUR
40,41,90,99,77,PUTKHALI
40,41,90,99,86,SHARSHA
40,41,90,99,94,ULASHI
40,44,,,,JHENAIDAH
40,44,14,,,HARINAKUNDA
40,44,14,12,,HARINAKUNDA PAURASHAVA
40,44,14,12,01,WARD NO-01
40,44,14,12,02,WARD NO-02
40,44,14,12,03,WARD NO-03
40,44,14,12,04,WARD NO-04
40,44,14,12,05,WARD NO-05
40,44,14,12,06,WARD NO-06
40,44,14,12,07,WARD NO-07
40,44,14,12,08,WARD NO-08
40,44,14,12,09,WARD NO-09
40,44,14,99,10,BHAYNA
40,44,14,99,21,CHANDPUR
40,44,14,99,31,DAULATPUR
40,44,14,99,42,PHALSI
40,44,14,99,52,JORADAHA
40,44,14,99,63,KAPASHATI
40,44,14,99,73,RAGHUNATHPUR
40,44,14,99,84,TAHERHUDA
40,44,19,,,JHENAIDAH SADAR
40,44,19,16,,JHENAIDAH PAURASAVA
40,44,19,16,01,WARD NO-01
40,44,19,16,02,WARD NO-02
40,44,19,16,03,WARD NO-03
40,44,19,16,04,WARD NO-04
40,44,19,16,05,WARD NO-05
40,44,19,16,06,WARD NO-06
40,44,19,16,07,WARD NO-07
40,44,19,16,08,WARD NO-08
40,44,19,16,09,WARD NO-09
40,44,19,99,11,DOGACHHI
40,44,19,99,13,FURSANDI
40,44,19,99,15,GANNA
40,44,19,99,21,GHORSHAL
40,44,19,99,26,HALIDHANI
40,44,19,99,31,HARISHANKARPUR
40,44,19,99,42,KALICHARANPUR
40,44,19,99,47,KUMRABARIA
40,44,19,99,52,MADHUHATI
40,44,19,99,58,MOHARAJPUR
40,44,19,99,63,NALDANGA
40,44,19,99,68,PADMAKAR
40,44,19,99,73,PAGLAKANAI
40,44,19,99,79,PORAHATI
40,44,19,99,84,SAGANNA
40,44,19,99,89,SADHUHATI
40,44,19,99,94,SURAT
40,44,33,,,KALIGANJ
40,44,33,32,,KALIGANJ PAURASAVA
40,44,33,32,01,WARD NO-01
40,44,33,32,02,WARD NO-02
40,44,33,32,03,WARD NO-03
40,44,33,32,04,WARD NO-04
40,44,33,32,05,WARD NO-05
40,44,33,32,06,WARD NO-06
40,44,33,32,07,WARD NO-07
40,44,33,32,08,WARD NO-08
40,44,33,32,09,WARD NO-09
40,44,33,99,10,BARA BAZAR
40,44,33,99,20,JAMAL
40,44,33,99,33,SUNDARPUR DURGAPUR
40,44,33,99,40,KASHTABHANGA
40,44,33,99,47,KOLA
40,44,33,99,54,MALIAT
40,44,33,99,61,NIAMATPUR
40,44,33,99,74,ROYGRAM
40,44,33,99,81,RAKHALGACHHI
40,44,33,99,88,SIMLA ROKONPUR
40,44,33,99,94,TRILOCHANPUR
40,44,42,,,KOTCHANDPUR
40,44,42,50,,KOTCHANDPUR PAURASAVA
40,44,42,50,01,WARD NO-01
40,44,42,50,02,WARD NO-02
40,44,42,50,03,WARD NO-03
40,44,42,50,04,WARD NO-04
40,44,42,50,05,WARD NO-05
40,44,42,50,06,WARD NO-06
40,44,42,50,07,WARD NO-07
40,44,42,50,08,WARD NO-08
40,44,42,50,09,WARD NO-09
40,44,42,99,13,BALUHAR
40,44,42,99,27,DORA
40,44,42,99,40,ELANGI
40,44,42,99,67,KUSHNA
40,44,42,99,81,SABDALPUR
40,44,71,,,MAHESHPUR
40,44,71,66,,MAHESHPUR PAURASAVA
40,44,71,66,01,WARD NO-01
40,44,71,66,02,WARD NO-02
40,44,71,66,03,WARD NO-03
40,44,71,66,04,WARD NO-04
40,44,71,66,05,WARD NO-05
40,44,71,66,06,WARD NO-06
40,44,71,66,07,WARD NO-07
40,44,71,66,08,WARD NO-08
40,44,71,66,09,WARD NO-09
40,44,71,99,10,AZAMPUR
40,44,71,99,11,BANSHBARIA
40,44,71,99,17,FATEHPUR
40,44,71,99,23,JADABPUR
40,44,71,99,29,KAZIRBER
40,44,71,99,35,MANDERBARI
40,44,71,99,53,NATIMA
40,44,71,99,59,NEPA
40,44,71,99,65,PANTHA PARA
40,44,71,99,77,SHYAMKUR
40,44,71,99,83,S.K.B.
40,44,71,99,89,SWARUPPUR
40,44,80,,,SHAILKUPA
40,44,80,83,,SHAILKUPA PAURASAVA
40,44,80,83,01,WARD NO-01
40,44,80,83,02,WARD NO-02
40,44,80,83,03,WARD NO-03
40,44,80,83,04,WARD NO-04
40,44,80,83,05,WARD NO-05
40,44,80,83,06,WARD NO-06
40,44,80,83,07,WARD NO-07
40,44,80,83,08,WARD NO-08
40,44,80,83,09,WARD NO-09
40,44,80,99,10,ABAIPUR
40,44,80,99,12,BAGURA
40,44,80,99,18,DHALHARA CHANDRA
40,44,80,99,25,DIGNAGAR
40,44,80,99,31,DUDHSAR
40,44,80,99,37,MANOHARPUR
40,44,80,99,44,FULHARI
40,44,80,99,50,HAKIMPUR
40,44,80,99,56,KANCHERKOL
40,44,80,99,63,MIRZAPUR
40,44,80,99,69,NITYANANDAPUR
40,44,80,99,75,SARUTIA
40,44,80,99,88,TRIBENI
40,44,80,99,94,UMEDPUR
40,47,,,,KHULNA
40,47,12,,,BATIAGHATA
40,47,12,99,11,AMIRPUR
40,47,12,99,23,BALIADANGA
40,47,12,99,35,BATIAGHATA
40,47,12,99,47,BHANDERKOTE
40,47,12,99,59,GANGARAMPUR
40,47,12,99,71,JALMA
40,47,12,99,83,SURKHALI
40,47,17,,,DACOPE
40,47,17,22,,CHALNA PAURASAVA
40,47,17,22,01,WARD NO-01
40,47,17,22,02,WARD NO-02
40,47,17,22,03,WARD NO-03
40,47,17,22,04,WARD NO-04
40,47,17,22,05,WARD NO-05
40,47,17,22,06,WARD NO-06
40,47,17,22,07,WARD NO-07
40,47,17,22,08,WARD NO-08
40,47,17,22,09,WARD NO-09
40,47,17,99,10,BAJUA
40,47,17,99,13,BANISHANTA
40,47,17,99,21,LAUDUBI
40,47,17,99,42,DACOPE
40,47,17,99,52,KAILASGANJ
40,47,17,99,63,KAMARKHOLA
40,47,17,99,69,PANKHALI
40,47,17,99,73,SUTARKHALI
40,47,17,99,84,TILDANGA
40,47,17,99,97,KHULNA RANGE
40,47,21,,,DAULATPUR
40,47,21,33,,KHULNA CITY CORP.
40,47,21,33,01,WARD NO-01
40,47,21,33,02,WARD NO-02 (PART)
40,47,21,33,03,WARD NO-03
40,47,21,33,04,WARD NO-04
40,47,21,33,05,WARD NO-05
40,47,21,33,06,WARD NO-06
40,47,21,99,10,ARANGHATA
40,47,30,,,DUMURIA
40,47,30,99,11,ATLIA UNION
40,47,30,99,13,BHANDAR PARA
40,47,30,99,20,DHAMALIA
40,47,30,99,27,DUMURIA
40,47,30,99,33,GUTUDIA
40,47,30,99,40,KHARNIA
40,47,30,99,47,MAGURKHALI
40,47,30,99,54,MAGURAGHONA
40,47,30,99,61,RAGHUNATHPUR
40,47,30,99,67,RANGPUR
40,47,30,99,74,RUDAGHARA
40,47,30,99,81,SAHAS
40,47,30,99,88,SARAPPUR
40,47,30,99,94,SOBHANA
40,47,40,,,DIGHALIA
40,47,40,99,17,BARAKPUR
40,47,40,99,57,DIGHALIA
40,47,40,99,66,GAZIR HAT
40,47,40,99,85,SENHATI
40,47,45,,,KHALISHPUR
40,47,45,33,,KHULNA CITY CORP.
40,47,45,33,08,WARD NO-08
40,47,45,33,09,WARD NO-09
40,47,45,33,10,WARD NO-10
40,47,45,33,11,WARD NO-11
40,47,45,33,12,WARD NO-12
40,47,45,33,13,WARD NO-13
40,47,45,33,14,WARD NO-14
40,47,45,33,15,WARD NO-15(PART)
40,47,48,,,KHAN JAHAN ALI
40,47,48,33,,KHULNA CITY CORP.
40,47,48,33,02,WARD NO-02 (PART)
40,47,48,99,19,ATRA GILATALA
40,47,48,99,75,JUGIPOLE
40,47,48,99,98,GILATALA CANTT.
40,47,51,,,KHULNA SADAR
40,47,51,33,,KHULNA CITY CORP.
40,47,51,33,07,WARD NO-07
40,47,51,33,21,WARD NO-21
40,47,51,33,22,WARD NO-22
40,47,51,33,23,WARD NO-23
40,47,51,33,24,WARD NO-24
40,47,51,33,27,WARD NO-27
40,47,51,33,28,WARD NO-28
40,47,51,33,29,WARD NO-29
40,47,51,33,30,WARD NO-30
40,47,51,33,31,WARD NO-31
40,47,53,,,KOYRA
40,47,53,99,10,AMADI
40,47,53,99,11,BAGALI
40,47,53,99,22,DAKSHIN BEDKASHI
40,47,53,99,55,KOYRA
40,47,53,99,72,MAHARAJPUR
40,47,53,99,78,MAHESHWARIPUR
40,47,53,99,94,UTTAR BEDKASHI
40,47,64,,,PAIKGACHHA
40,47,64,66,,PAIKGACHHA PAURASHAVA
40,47,64,66,01,WARD NO-01
40,47,64,66,02,WARD NO-02
40,47,64,66,03,WARD NO-03
40,47,64,66,04,WARD NO-04
40,47,64,66,05,WARD NO-05
40,47,64,66,06,WARD NO-06
40,47,64,66,07,WARD NO-07
40,47,64,66,08,WARD NO-08
40,47,64,66,09,WARD NO-09
40,47,64,99,16,CHANDKHALI
40,47,64,99,27,DELUTI
40,47,64,99,33,GADAIPUR
40,47,64,99,39,GARUIKHALI
40,47,64,99,44,HARIDHALI
40,47,64,99,50,KAPILMUNI
40,47,64,99,61,LASKAR
40,47,64,99,67,LATA
40,47,64,99,83,RARULI
40,47,64,99,89,SHOLADANA
40,47,69,,,PHULTALA
40,47,69,99,38,DAMODAR
40,47,69,99,57,JAMIRA
40,47,69,99,76,PHULTALA
40,47,75,,,RUPSA
40,47,75,99,13,AIJGANTI
40,47,75,99,27,GHATBHOGH
40,47,75,99,54,NAIHATI
40,47,75,99,67,SREEFALTALA
40,47,75,99,81,T. S. BAHIRDIA
40,47,85,,,SONADANGA
40,47,85,33,,KHULNA CITY CORP.
40,47,85,33,16,WARD NO-16
40,47,85,33,17,WARD NO-17
40,47,85,33,18,WARD NO-18
40,47,85,33,19,WARD NO-19
40,47,85,33,20,WARD NO-20
40,47,85,33,25,WARD NO-25
40,47,85,33,26,WARD NO-26
40,47,94,,,TEROKHADA
40,47,94,99,13,AJUGARA
40,47,94,99,27,BARASAT
40,47,94,99,40,MADHUPUR
40,47,94,99,54,SACHIADAH
40,47,94,99,67,SAGLADAH
40,47,94,99,81,TEROKHADA
40,50,,,,KUSHTIA
40,50,15,,,BHERAMARA
40,50,15,20,,BHERAMARA PAURASHAVA
40,50,15,20,01,WARD NO-01
40,50,15,20,02,WARD NO-02
40,50,15,20,03,WARD NO-03
40,50,15,20,04,WARD NO-04
40,50,15,20,05,WARD NO-05
40,50,15,20,06,WARD NO-06
40,50,15,20,07,WARD NO-07
40,50,15,20,08,WARD NO-08
40,50,15,20,09,WARD NO-09
40,50,15,99,13,BAHADURPUR
40,50,15,99,27,BAHIR CHAR
40,50,15,99,40,CHANDGRAM
40,50,15,99,54,DHARAMPUR
40,50,15,99,67,JUNIADAHA
40,50,15,99,81,MOKARIMPUR
40,50,39,,,DAULATPUR
40,50,39,99,11,ADABARIA
40,50,39,99,13,ARIA
40,50,39,99,20,BOALIA
40,50,39,99,27,CHILMARI
40,50,39,99,33,DAULATPUR
40,50,39,99,40,HOGALBARIA
40,50,39,99,47,KHALISHAKUNDI
40,50,39,99,54,MARICHA
40,50,39,99,61,MATHURAPUR
40,50,39,99,67,PEARPUR
40,50,39,99,74,PHILIPNAGAR
40,50,39,99,81,PRAYAGPUR
40,50,39,99,88,RAMKRISHNAPUR
40,50,39,99,94,REFAYETPUR
40,50,63,,,KHOKSA
40,50,63,30,,KHOKSA PAURASHAVA
40,50,63,30,01,WARD NO-01
40,50,63,30,02,WARD NO-02
40,50,63,30,03,WARD NO-03
40,50,63,30,04,WARD NO-04
40,50,63,30,05,WARD NO-05
40,50,63,30,06,WARD NO-06
40,50,63,30,07,WARD NO-07
40,50,63,30,08,WARD NO-08
40,50,63,30,09,WARD NO-09
40,50,63,99,17,AMBARIA
40,50,63,99,25,BETBARIA
40,50,63,99,31,GOPAGRAM
40,50,63,99,37,JANIPUR
40,50,63,99,43,JAYANTI HAJRA
40,50,63,99,47,KHOKSA
40,50,63,99,57,OSMANPUR
40,50,63,99,71,SAMASPUR
40,50,63,99,77,SHIMULIA
40,50,71,,,KUMARKHALI
40,50,71,40,,KUMARKHALI PAURASHAVA
40,50,71,40,01,WARD NO-01
40,50,71,40,02,WARD NO-02
40,50,71,40,03,WARD NO-03
40,50,71,40,04,WARD NO-04
40,50,71,40,05,WARD NO-05
40,50,71,40,06,WARD NO-06
40,50,71,40,07,WARD NO-07
40,50,71,40,08,WARD NO-08
40,50,71,40,09,WARD NO-09
40,50,71,99,16,BAGULAT
40,50,71,99,17,CHANDPUR
40,50,71,99,25,CHAPRA
40,50,71,99,34,JADU BOYRA
40,50,71,99,43,JAGANNATHPUR
40,50,71,99,51,KAYA
40,50,71,99,69,NANDALALPUR
40,50,71,99,77,PANTI
40,50,71,99,86,SADAKI
40,50,71,99,90,SADIPUR
40,50,71,99,94,SHELAIDAHA
40,50,79,,,KUSHTIA SADAR
40,50,79,60,,KUSHTIA PAURASHAVA
40,50,79,60,01,WARD NO-01
40,50,79,60,02,WARD NO-02
40,50,79,60,03,WARD NO-03
40,50,79,60,04,WARD NO-04
40,50,79,60,05,WARD NO-05
40,50,79,60,06,WARD NO-06
40,50,79,60,07,WARD NO-07
40,50,79,60,08,WARD NO-08
40,50,79,60,09,WARD NO-09
40,50,79,60,10,WARD NO-10
40,50,79,60,11,WARD NO-11
40,50,79,60,12,WARD NO-12
40,50,79,99,16,ABDULPUR
40,50,79,99,17,AILCHARA
40,50,79,99,18,ALAMPUR
40,50,79,99,25,BARAKHADA
40,50,79,99,31,GOSIND DURGAPUR
40,50,79,99,37,HARINARAYANPUR
40,50,79,99,44,HATAS HARIPUR
40,50,79,99,50,JAGATI
40,50,79,99,56,JIARAKHI
40,50,79,99,63,JHAUDIA
40,50,79,99,75,MAZAMPUR
40,50,79,99,82,MANOHARDIA
40,50,79,99,88,PAITKABARI
40,50,79,99,94,UJANGRAM
40,50,94,,,MIRPUR
40,50,94,80,,MIRPUR PAURASHAVA
40,50,94,80,01,WARD NO-01
40,50,94,80,02,WARD NO-02
40,50,94,80,03,WARD NO-03
40,50,94,80,04,WARD NO-04
40,50,94,80,05,WARD NO-05
40,50,94,80,06,WARD NO-06
40,50,94,80,07,WARD NO-07
40,50,94,80,08,WARD NO-08
40,50,94,80,09,WARD NO-09
40,50,94,99,13,AMBARIA
40,50,94,99,14,AMLA
40,50,94,99,21,BAHALBARIA
40,50,94,99,29,BARUI PARA
40,50,94,99,36,CHHATIAN
